UserId	Item	ItemType	Variety	ForeQty	ForeMonth	UnderKPK	UOM
RajuLalDhakad1405	Crops	Soyabean	GS-335	8	October	KPK1405	qntls
ratan1459	Crops	Mustard	Usha	4	April	kpk1459	qntls
durga1459	Crops	Wheat	Lokman	12	Select	kpk1459	qntls
sopal464	Crops	Mustard	Null	10	March	kpk1464	qntls
MangiLal1405	Crops	Wheat	Null	40	March	KPK1405	qntls
dhanna1459	Crops	Wheat	Lokman	18	April	kpk1459	qntls
SurjanKPK1416	Crops	Soyabean	GS-335	40	October	kpk1416	qntls
PKDhakad1465	Crops	Wheat	Null	40	April	kpk1465	qntls
seetara1051	Crops	Bajra	Null	20	October	kpk1051	qntls
sujilal1459	Crops	Soyabean	GS-335	20	November	kpk1459	qntls
mahavirl1459	Crops	Mustard	Usha Brand	12	March	kpk1459	qntls
RAMI1465	Crops	Mustard	LAVA	15	April	KPK1465	qntls
devalal1459	Crops	Soyabean	GS-335	18	November	kpk1459	qntls
Satyanarayan1405	Crops	Soyabean	Null	2	October	KPK1405	qntls
giri1464	Crops	soyabean	Null	15	November	kpk1464	qntls
RamKuvarDhakad1405	Crops	Gram	Null	10	March	KPK1405	qntls
ramnarayan1464	Crops	Mustard	Null	20	March	kpk1464	qntls
RamSwarupSharma1405	Crops	Soyabean	Null	20	October	KPK1405	qntls
DEVL1465	Crops	Mustard	LAVA	53	April	KPK1465	qntls
Hajari1405	Crops	Soyabean	Null	10	October	KPK1405	qntls
BHANVAR1465	Crops	Mustard	LAVA	17	April	KPK1465	qntls
LAD1465	Crops	Mustard	LAVA	55	April	KPK1465	qntls
GopalKPK1416	Crops	Mustard	PUSA	50	March	kpk1416	qntls
lcd1062	Crops	Gram	Desi	10	April	kpk1062	qntls
MangiLalNaagar1405	Crops	Wheat	Null	100	March	KPK1405	qntls
GopiLalDhakad1405	Crops	Mustard	Null	100	March	KPK1405	qntls
hrdm1470	Crops	Maize	Hybrid	6	September	kpk1470	qntls
satyamali1459	Crops	Soyabean	GS-355	12	November	kpk1459	qntls
KamleshKPK1416	Crops	Soyabean	GS-335	120	October	kpk1416	qntls
pblb1470	Crops	Wheat	"Lokman,PD"	9	February	kpk1470	qntls
mahamali1459	Crops	Soyabean	GS-355	10	November	kpk1459	qntls
PLGujjar1471	Crops	Wheat	Lokman	60	February	KPK1471	qntls
PLGujjar1471	Crops	Maize	Shankar	15	September	KPK1471	qntls
shravan1459	Crops	Mustard	usha Brand	18	March	kpk1459	qntls
NivasiDeviKPK1416	Crops	Soyabean	G.S.S.33	45	October	kpk1416	qntls
malijagdish1459	Crops	Soyabean	GS-355	5	November	kpk1459	qntls
gajpata1459	Crops	Mustard	usha Brand	6	March	kpk1459	qntls
chatragupt1459	Crops	wheat	Lokman	15	May	kpk1459	qntls
BabulKPK1416	Crops	Soyabean	G.S.S.33	300	October	kpk1416	qntls
CLSaini1471	Crops	Soyabean	G.S.	36	September	KPK1471	qntls
PRAHALADT1465	Crops	Mustard	LAVA	30	April	KPK1465	qntls
radhe3Farmer	Crops	Mustard	Hybrid	50	March	KPK1387	qntls
prabhu7Farmer	Crops	Bajra	Hybrid	10	October	KPK1387	qntls
shriphoolFarmer	Crops	Mustard	Hybrid	100	March	KPK1387	qntls
parshyaFarmer	Crops	Bajra	Hybrid	15	October	KPK1387	qntls
mathura9Farmer	Crops	Mustard	Hybrid	80	March	KPK1387	qntls
ramhet1Farmer	Crops	Mustard	Hybrid	30	March	KPK1387	qntls
bablu1383	Crops	Mustard	Jhankar	24	March	kpk1383	qntls
latturFarmer	Crops	Wheat	RJ1482	5	April	KPK1387	qntls
jagdesh10Farmer	Crops	Bajra	Hybrid	10	October	KPK1387	qntls
jams1383	Crops	Mustard	jankar	200	April	kpk1383	qntls
batilal1Farmer	Crops	Mustard	Hybrid	30	March	KPK1387	qntls
gajanand7Farmer	Crops	Bajra	Hybrid	10	October	KPK1387	qntls
gajanand7Farmer	Crops	Mustard	Hybrid	100	March	KPK1387	qntls
phoolchandFarmer	Crops	Bajra	Hybrid	5	October	KPK1387	qntls
ra1203	Crops	Soyabean	1046	14	November	kpk1203	qntls
phoolkaran1Farmer	Crops	Mustard	Rajseeds	25	March	KPK1320	qntls
shivkaran1Farmer	Crops	Mustard	Rajseeds	25	March	KPK1320	qntls
dee1164	Crops	Wheat	Lokman	20	April	kpk1164	qntls
shwran1Farmer	Crops	Wheat	Lokman	22	April	KPK1320	qntls
GopiKPK1379	Crops	Wheat	Null	10	April	KPK1379	qntls
hemraj1379	Vegetables	Peas	API	10	February	kpk1379	qntls
RamDhanKPK1379	Crops	Maize	Null	8	November	KPK1379	qntls
suspal1379	Crops	soyabean	Null	0.4	November	kpk1379	Qntls
ranglal1471	Crops	Maize	Shankar	7	September	KPK1471	qntls
KalyanKPK1379	Crops	Soyabean	Null	15	November	KPK1379	qntls
FowLalKPK1379	Vegetables	Peas	Null	15	February	KPK1379	qntls
ganga1471	Crops	Maize	Shankar	12	September	KPK1471	qntls
ramkishan1471	Crops	Wheat	Lokwan	40	February	KPK1471	qntls
omprakash1471	Crops	Soyabean	GS	10	September	KPK1471	qntls
gyarsi1379	Crops	Jaggery	Null	14	November	kpk1379	qntls
govind1471	Crops	Maize	Shankar	6	September	KPK1471	qntls
kanhaiya1471	Crops	Wheat	Lokwan	10	February	KPK1471	qntls
rajendrakumar1471	Crops	Soyabean	G.S/P.K	3	September	KPK1471	qntls
madan1459	Crops	Mustard	Usha Brand	0.1	March	kpk1459	Qntls
madan1459	Crops	Soyabean	GS-335	10	November	kpk1459	qntls
ram1464	Crops	Mustard	Null	25	March	kpk1464	qntls
RRDhakad1465	Crops	Wheat	Null	110	April	kpk1465	qntls
HAMRAJ1383	Crops	Soyabean	MALKA	0.25	March	KPK1383	Qntls
SALEEM1383	Crops	Soyabean	MALKA	10	March	KPK1383	qntls
rampalkausal	Crops	Bajra	Hybrid	40	September	kpk1242	qntls
vrindawankausal	Crops	Mustard	Local	12	May	kpk1242	qntls
kashikausal	Crops	Bajra	Hybrid	8	September	kpk1242	qntls
foshukausal	Crops	Mustard	Local	12	May	kpk1242	qntls
praladkausal	Crops	Mustard	Local	34	May	kpk1242	qntls
subhashsh1152	Crops	Bajra	Pionear	5	October	kpk1152	qntls
motiram1152	Crops	Wheat	UP-2329	100	April	kpk1152	qntls
motiram1152	Crops	Mustard	Rohani	100	February	kpk1152	qntls
motiram1152	Crops	Paddy	Null	5	October	kpk1152	qntls
SDhakad1465	Crops	Wheat	Null	40	April	kpk1465	qntls
jagdish1459	Crops	Mustard	Usha	12	April	kpk1459	qntls
sureshch1152	Crops	Wheat	1485	145	April	kpk1152	qntls
KMbairwa1465	Crops	Mustard	Null	20	March	kpk1465	qntls
kshetrapal1152	Crops	Mustard	Rohini	40	February	kpk1152	qntls
RamvilashDhakad1405	Crops	Soyabean	Null	4	October	KPK1405	qntls
krishnamurari1152	Crops	Mustard	Rohini	500	February	kpk1152	qntls
SohanLal1405	Crops	Wheat	Null	40	March	KPK1405	qntls
radha1459	Crops	Wheat	Lokman	26	Select	kpk1459	qntls
chturbhujsharma1152	Crops	Mustard	Rohini	30	February	kpk1152	qntls
RamPrasadKPK1416	Crops	Mustard	PUSA	90	March	kpk1416	qntls
nandi1152	Crops	Bajra	Pioneer	30	October	kpk1152	qntls
BhanwarDhakad1405	Crops	Mustard	Null	100	March	KPK1405	qntls
giriraj1464	Crops	Mustard	Null	10	March	kpk1464	qntls
satya1459	Crops	Wheat	Lokman	24	April	kpk1459	qntls
KalyanMalKPK1416	Crops	Soyabean	GS-335	35	October	kpk1416	qntls
Chitar1412	Crops	Mustard	Pusa	40	March	kpk1412	qntls
alim1051	Crops	Wheat	PBW-343	60	April	kpk1051	qntls
alim1051	Crops	Paddy	Null	10	November	kpk1051	qntls
harv1051	Vegetables	Potato	3797	500	March	kpk1051	qntls
Madi1412	Crops	Mustard	Pusa	50	March	kpk1412	qntls
alm1470	Crops	Wheat	Lokman/PD	15	February	kpk1470	qntls
pl1464	Crops	Mustard	Null	60	March	kpk1464	qntls
ssm1470	Crops	Soyabean	GS/PD	10	September	kpk1470	qntls
GopiLal1405	Crops	Wheat	Null	10	March	KPK1405	qntls
khana1459	Crops	Mustard	usha Brand	3	March	kpk1459	qntls
khana1459	Crops	Wheat	Lokman	6	April	kpk1459	qntls
Syojilal1405	Crops	Gram	Null	10	March	KPK1405	qntls
salm1470	Crops	Wheat	Lokman/PD	20	February	kpk1470	qntls
kjlm1470	Crops	Maize	Hybrid	3	September	kpk1470	qntls
HathiaraKPK1416	Crops	Mustard	PUSA	70	March	kpk1416	qntls
hitar1459	Crops	Soyabean	GS-335	30	November	kpk1459	qntls
gplm1470	Crops	Wheat	"Lokman,PD"	9	February	kpk1470	qntls
kisanmali1459	Crops	Mustard	usha Brand	24	March	kpk1459	qntls
SopalKPK1416	Crops	Wheat	Lokman	0.2	April	kpk1416	Qntls
LLSaini1471	Crops	Maize	Shankar	7	September	KPK1471	qntls
BabulKPK1416	Crops	Mustard	KRISHNA JHANKAR	130	March	kpk1416	qntls
BLSaini1471	Crops	Wheat	Lokman	15	February	KPK1471	qntls
RAMLAL1465	Crops	Mustard	LAVA	36	April	KPK1465	qntls
jagramFarmer	Crops	Bajra	Hybrid	10	October	KPK1387	qntls
meetha4Farmer	Crops	Wheat	RJ1482	10	October	KPK1387	qntls
harphool1Farmer	Crops	Bajra	Hybrid	10	October	KPK1387	qntls
sarupaFarmer	Crops	Bajra	Hybrid	10	October	KPK1387	qntls
jagdesh8Farmer	Crops	Bajra	Hybrid	10	October	KPK1387	qntls
jagdesh8Farmer	Crops	Mustard	Hybrid	100	March	KPK1387	qntls
ramprasad7Farmer	Crops	Mustard	Hybrid	180	March	KPK1387	qntls
laxmi6Farmer	Crops	Mustard	Hybrid	150	March	KPK1387	qntls
shriphool1Farmer	Crops	Wheat	RJ1482	10	April	KPK1387	qntls
chandrar1383	Crops	Mustard	jankar	200	April	kpk1383	qntls
kemlesh9Farmer	Crops	Wheat	RJ1482	5	April	KPK1387	qntls
kalu4Farmer	Crops	Mustard	Hybrid	100	March	KPK1387	qntls
phelu2Farmer	Crops	Mustard	Hybrid	60	March	KPK1387	qntls
bharat5Farmer	Crops	wheat	RJ1482	10	April	KPK1387	qntls
jaynarayan1Farmer	Crops	Wheat	Lokman	5	April	KPK1320	qntls
hajari6Farmer	Crops	wheat	Lokman	5	April	KPK1320	qntls
Jirgaakhande	Crops	soyabean	jh-335	8.5	October	kpk1494	Qntls
kalicharan1110	Crops	Mustard	Chipaka	80	February	kpk1110	qntls
chitram	Crops	Sorghum	csh-5	25	September	kpk1265	qntls
Zanku10	Crops	Soyabean	js-335	12	September	kpk1265	qntls
Kali	Crops	Cotton	Vijeta	10	December	kpk1265	qntls
panchu1383	Crops	soyabean	Null	9.5	April	kpk1383	qntls
ronge99	Crops	Sorghum	csh-9	9	September	kpk1265	qntls
ramesh22	Crops	Tori	Maroti	12	December	kpk1265	qntls
bhogagurjar1379	Vegetables	Lady Finger	Null	40	November	kpk1379	qntls
sojigurjar1379	Crops	Jaggery	Null	5	November	kpk1379	qntls
SukhaKPK1379	Crops	Soyabean	JS335	20	November	KPK1379	qntls
devlal1379	Crops	wheat	Null	40	April	kpk1379	qntls
prabhulal1379	Crops	Maize	Null	10	November	kpk1379	qntls
bhooralal1379	Vegetables	Peas	Null	50	February	kpk1379	qntls
vyom1379	Crops	wheat	Null	40	April	kpk1379	qntls
jaig1379	Vegetables	Peas	Null	25	February	kpk1379	qntls
kalug379	Vegetables	Peas	Null	25	February	kpk1379	qntls
BLal1459	Crops	Mustard	Usha	14	March	KPK1459	qntls
durga1379	Crops	Maize	Null	10	November	kpk1379	qntls
udagurjar1379	Crops	wheat	Null	40	April	kpk1379	qntls
goar379	Crops	wheat	Null	60	April	kpk1379	qntls
ramesh1379	Crops	wheat	Null	20	April	kpk1379	qntls
modu1379	Crops	Maize	mukta	10	November	kpk1379	qntls
GOPIDH1383	Crops	Soyabean	MALKA	0.15	March	KPK1383	Qntls
GovindLal1405	Crops	Wheat	Null	50	March	KPK1405	qntls
ramdev1459	Crops	Wheat	Lokman	0.32	April	kpk1459	Qntls
Rammag1405	Crops	Mustard	Null	60	March	KPK1405	qntls
RAM PRAKASH1383	Crops	Soyabean	MALKA	25	March	KPK1383	qntls
SHABU1383	Crops	Soyabean	MALKA	21	March	KPK1383	qntls
RAMJASH1383	Crops	Soyabean	MALKA	15	March	KPK1383	qntls
HAJEJ1383	Crops	Soyabean	MALKA	35	March	KPK1383	qntls
SALE1383	Crops	Soyabean	MALKA	22	March	KPK1383	qntls
halkarkausal	Crops	Bajra	Hybrid	24	September	kpk1242	qntls
govindmali1459	Crops	Soyabean	GS-335	5	Select	kpk1459	qntls
PPDhakad1465	Crops	Wheat	Null	40	April	kpk1465	qntls
yatendsh1152	Crops	Mustard	Rohani	40	February	kpk1152	qntls
yatendsh1152	Crops	Paddy	Null	5	October	kpk1152	qntls
chooto1459	Crops	Mustard	Usha	44	April	kpk1459	qntls
JDhakad1465	Crops	Mustard	Null	22	March	kpk1465	qntls
laksh1152	Crops	Wheat	UP-2329	60	April	kpk1152	qntls
laksh1152	Crops	Paddy	Null	80	October	kpk1152	qntls
rajjos1152	Crops	Paddy	Null	8	October	kpk1152	qntls
Naresh1405	Crops	Gram	Null	20	March	KPK1405	qntls
nandi1152	Crops	Mustard	Rohini	150	February	kpk1152	qntls
RNDhakad1465	Crops	Mustard	Null	20	March	kpk1465	qntls
satya1459	Crops	Mustard	Usha	9	April	kpk1459	qntls
KRDhakad1465	Crops	Wheat	Null	80	April	kpk1465	qntls
Kanhaiya1405	Crops	Mustard	Null	90	March	KPK1405	qntls
sojilal1459	Crops	Soyabean	GS-335	20	November	kpk1459	qntls
girdharisharma1106	Crops	Paddy	HKR-47	80	November	kpk1106	qntls
sujilal1459	Crops	Wheat	Lokman	25	April	kpk1459	qntls
blm1470	Crops	Wheat	Lokman/PD	14	February	kpk1470	qntls
devalal1459	Crops	Wheat	Lokman	0	April	kpk1459	qntls
RamFalKPK1416	Crops	Mustard	PUSA	140	March	kpk1416	qntls
Satyanarayan1405	Crops	Wheat	Null	10	March	KPK1405	qntls
kmlm1470	Crops	Soyabean	GS/PD	3	September	kpk1470	qntls
chotu1464	Crops	Mustard	Null	8	March	kpk1464	qntls
RamSwarupSharma1405	Crops	Mustard	Null	50	March	KPK1405	qntls
Giriraj1405	Crops	Gram	Null	30	March	KPK1405	qntls
GovindRam1405	Crops	Wheat	Null	10	March	KPK1405	qntls
BadriLalDhakad1405	Crops	Mustard	Null	50	March	KPK1405	qntls
ramkish1459	Crops	Mustard	usha Brand	6	March	kpk1459	qntls
ramnath1459	Crops	Soyabean	GS-335	0	November	kpk1459	qntls
MadanLal1405	Crops	Urd	Null	20	March	KPK1405	qntls
hitar1459	Crops	Wheat	Lokman	42	April	kpk1459	qntls
mali1459	Crops	wheat	Lokman	20	May	kpk1459	qntls
BhimKPK1416	Crops	Mustard	PUSA	50	March	kpk1416	qntls
BhimKPK1416	Crops	Soyabean	G.S.S.33	70	October	kpk1416	qntls
PLGujjar1471	Crops	Soyabean	G.S.	45	September	KPK1471	qntls
NivasiKPK1416	Crops	Soyabean	G.S.S.33	45	October	kpk1416	qntls
bajranglal1459	Crops	wheat	Lokman	12	May	kpk1459	qntls
CLalGujjar1471	Crops	Wheat	Lokman	5	February	KPK1471	qntls
LLSaini1471	Crops	Soyabean	G.S.	6	September	KPK1471	qntls
CHO1465	Crops	Mustard	PIONEER	16	April	KPK1465	qntls
INDRA1465	Crops	Mustard	PIONEER	65	April	KPK1465	qntls
SOGHI1465	Crops	Mustard	LAVA	25	April	KPK1465	qntls
meetha6Farmer	Crops	Bajra	Hybrid	10	October	KPK1387	qntls
ratan3Farmer	Crops	Mustard	Hybrid	100	March	KPK1387	qntls
harphool1Farmer	Crops	Mustard	Hybrid	75	March	KPK1387	qntls
ghanshyamFarmer	Crops	Mustard	Hybrid	25	March	KPK1387	qntls
sarupaFarmer	Crops	Wheat	RJ1482	10	April	KPK1387	qntls
mandyaFarmer	Crops	Bajra	Hybrid	20	October	KPK1387	qntls
sundraFarmer	Crops	Mustard	Hybrid	100	March	KPK1387	qntls
hariram1Farmer	Crops	Mustard	Hybrid	125	March	KPK1387	qntls
narotamFarmer	Crops	Wheat	RJ1482	40	April	KPK1387	qntls
laxmi6Farmer	Crops	Wheat	RJ1482	20	April	KPK1387	qntls
jagdesh10Farmer	Crops	Mustard	Hybrid	30	March	KPK1387	qntls
ganpat1Farmer	Crops	Bajra	Hybrid	1	October	KPK1387	qntls
kemlesh9Farmer	Crops	Mustard	Hybrid	40	March	KPK1387	qntls
batti2Farmer	Crops	Bajra	Hybrid	5	October	KPK1387	qntls
phoolkaran1Farmer	Crops	Til	Null	5	October	KPK1320	qntls
SadduUkhlal	Crops	Tori	Maroti	3.5	October	KPK1494	Qntls
satyan1383	Crops	Mustard	jankar	5	April	kpk1383	qntls
ramaji88	Crops	Soyabean	js-335	50	September	kpk1264	qntls
ramaji777	Crops	Sorghum	csh-9	14	October	kpk1264	qntls
Dokra	Crops	Tori	maroti	8	November	kpk1264	qntls
ganu88	Crops	Soyabean	js-335	25	October	kpk1264	qntls
bisram77	Crops	Urd	Ganesh	15	October	kpk1264	qntls
bisram77	Crops	Tori	Tau	18	October	kpk1264	qntls
tanu	Crops	Urd	Ganesh	22	September	kpk1264	qntls
shankar1449	Crops	wheat	lokwan	27	May	kpk1449	qntls
sita1449	Crops	wheat	lokwan	100	May	kpk1449	qntls
BajrangKPK1470	Crops	SoyaBean	JS/PK	5	September	KPK1470	qntls
SMali1459	Crops	Soyabean	GS 335	8	November	KPK1459	qntls
PrabhuLal1459	Crops	Mustard	Usha	15	March	KPK1459	qntls
ShivMali1459	Crops	Mustard	Usha	18	March	KPK1459	qntls
gupal	Crops	Paddy	PBI	80	November	KPK1153	qntls
ran1200	Crops	Gram	218	30	April	kpk1200	qntls
radhunath1153	Crops	Paddy	PBI	150	November	KPK1153	qntls
santulal007	Crops	arhar	Ganesh	45	December	kpk1538	qntls
raj1161	Crops	Soyabean	1044	30	November	kpk1161	qntls
ar1161	Crops	Soyabean	Samrat	60	November	kpk1161	qntls
pit1161	Crops	Gram	Vijay	20	April	kpk1161	qntls
san1161	Crops	Soyabean	NRC-37	40	November	kpk1161	qntls
tulsiram-89	Crops	Jowar	csh-5	10	September	kpk1537	qntls
ramlal-55	Crops	Jowar	Csh-5	3	October	kpk1538	qntls
ramesh-001	Crops	Jowar	csh-9	15	September	kpk1541	qntls
Rammag1405	Crops	Wheat	Null	80	March	KPK1405	qntls
durg1641	Crops	Pearl Millet	Pionier	0.22	October	KPK1641	Qntls
ram81420	Crops	Mustard	Usha	12	April	KPK1420	qntls
kalyan1464	Crops	soyabean	Null	15	November	kpk1464	qntls
BACHCHARAM1383	Crops	Soyabean	MALKA	15	March	KPK1383	qntls
MOR PAL1383	Crops	Soyabean	MALKA	25	March	KPK1383	qntls
vishalkausal	Crops	Mustard	Local	12	May	kpk1242	qntls
bharoshikausal	Crops	Wheat	Null	24	April	kpk1242	qntls
12345	Crops	wheat	Null	0.12	March	KPK1412	Qntls
GlalDhakad1465	Crops	Mustard	Null	45	March	kpk1465	qntls
sureshch1152	Crops	Mustard	Rohini	200	February	kpk1152	qntls
virajo1152	Crops	Wheat	UP-2329	300	April	kpk1152	qntls
MahavirDhakad1405	Crops	Wheat	Null	40	March	KPK1405	qntls
satyanarayan1464	Crops	Mustard	Null	16	March	kpk1464	qntls
banvarish1152	Crops	Mustard	Rohani	80	February	kpk1152	qntls
bhairoo1464	Crops	soyabean	Null	1.2	November	kpk1464	Qntls
Pratapbairwa1465	Crops	Wheat	Null	15	April	kpk1465	qntls
gopalsharma1152	Crops	Mustard	Rohini	80	February	kpk1152	qntls
gopalsharma1152	Crops	Bajra	Pioneer	5	October	kpk1152	qntls
gassilal1464	Crops	Mustard	Null	9	March	kpk1464	qntls
devichan1459	Crops	Mustard	Usha	4	April	kpk1459	qntls
CMDhakad1465	Crops	Wheat	Null	40	April	kpk1465	qntls
prahlad1459	Crops	Soyabean	GS-335	0	April	kpk1459	qntls
SawlaKPK1416	Crops	Mustard	PUSA	25	March	kpk1416	qntls
HLDhakad1465	Crops	Wheat	Null	30	April	kpk1465	qntls
dhanna1459	Crops	Mustard	Usha	9	April	kpk1459	qntls
ramkuvar1459	Crops	Soyabean	GS-335	15	November	kpk1459	qntls
Tirlokisharma1106	Crops	Paddy	HKR-47	300	November	kpk1106	qntls
dalveersingh1051	Crops	Mustard	Chutki	25	February	kpk1051	qntls
MOHAN1465	Crops	Wheat	Lokman	10	April	KPK1465	qntls
Radha	Crops	Mustard	Pionier	30	February	KPK1173	qntls
DEV1465	Crops	Mustard	LAVA	18	April	KPK1465	qntls
ramnarayan1459	Crops	Mustard	Usha Brand	10	March	kpk1459	qntls
Kajod1405	Crops	Mustard	Null	50	March	KPK1405	qntls
mishri1464	Crops	soyabean	Null	15	December	kpk1464	qntls
murli1464	Crops	Mustard	Null	10	March	kpk1464	qntls
sl1464	Crops	Soyabean	Null	18	November	kpk1464	qntls
kisan1464	Crops	Mustard	Null	18	March	kpk1464	qntls
prakash1464	Crops	Mustard	Null	18	March	kpk1464	qntls
Ramesh1412	Crops	Mustard	Pusa	45	March	kpk1412	qntls
dlm1470	Crops	Soyabean	GS/PD	15	September	kpk1470	qntls
ladu1459	Crops	Mustard	usha Brand	24	March	kpk1459	qntls
dmlm1470	Crops	Wheat	Lokman/PD	12	February	kpk1470	qntls
dmlm1470	Crops	Soyabean	GS/PK	6	September	kpk1470	qntls
rljm1470	Crops	Maize	Hybrid	8	September	kpk1470	qntls
R1465	Crops	Mustard	LAVA	42	April	KPK1465	qntls
ramnath1459	Crops	Wheat	Lokman	12	April	kpk1459	qntls
RishiRam1405	Crops	Soyabean	Null	2	October	KPK1405	qntls
prabhu1459	Crops	Soyabean	GS-335	0	November	kpk1459	qntls
somenarayan1459	Crops	Wheat	Lokman	90	April	kpk1459	qntls
somenarayan1459	Crops	Soyabean	GS-335	40	November	kpk1459	qntls
Syojilal1405	Crops	Mustard	Null	30	March	KPK1405	qntls
RamFalMinaKPK1416	Crops	Soyabean	G.SS.33	70	October	kpk1416	qntls
MangiLalNaagar1405	Crops	Gram	Null	40	March	KPK1405	qntls
kjlm1470	Crops	Wheat	Lokman/PD	20	February	kpk1470	qntls
Ram1383	Crops	Mustard	Jhankar	200	March	kpk1383	qntls
lalkhoti1459	Crops	Soyabean	GS-355	12	November	kpk1459	qntls
bhudha1459	Crops	Mustard	usha Brand	12	March	kpk1459	qntls
AnniRamKPK1416	Crops	Soyabean	GS-335	90	October	kpk1416	qntls
mhdm1470	Crops	Soyabean	"GS,PK"	9	September	kpk1470	qntls
ALGujjar1471	Crops	Wheat	Lokman	80	February	KPK1471	qntls
ALGujjar1471	Crops	Maize	Shankar	30	September	KPK1471	qntls
DKGujjar1471	Crops	Soyabean	G.S.	15	September	KPK1471	qntls
BLSaini1471	Crops	Maize	Shankar	7	September	KPK1471	qntls
MISHRI1465	Crops	Mustard	PIONEER	65	April	KPK1465	qntls
KAMALESH1465	Crops	Mustard	LAVA	35	April	KPK1465	qntls
SURE1465	Crops	Mustard	LAVA	10	April	KPK1465	qntls
AASH1465	Crops	Mustard	LAVA	25	April	KPK1465	qntls
PRABHU1465	Crops	Mustard	LAVA	25	April	KPK1465	qntls
RAMS1465	Crops	Mustard	LAVA	36	April	KPK1465	qntls
SOS1465	Crops	Mustard	LAVA	36	April	KPK1465	qntls
BABA1465	Crops	Mustard	LAVA	36	April	KPK1465	qntls
SHOGIL1465	Crops	Mustard	LAVA	36	April	KPK1465	qntls
premrajFarmer	Crops	Mustard	Hybrid	75	March	KPK1387	qntls
bharat7Farmer	Crops	Mustard	Hybrid	50	March	KPK1387	qntls
laddu1Farmer	Crops	Wheat	RJ1482	10	October	KPK1387	qntls
radhe4Farmer	Crops	Mustard	Hybrid	30	March	KPK1387	qntls
raju1Farmer	Crops	Bajra	Hybrid	5	October	KPK1387	qntls
prahlad11Farmer	Crops	Bajra	Hybrid	10	October	KPK1387	qntls
ramji2Farmer	Crops	Bajra	Hybrid	10	October	KPK1387	qntls
narayansingh123	Crops	Mustard	Local	5	March	KPK1586	qntls
ramlalsingh	Crops	Wheat	Lok-1	50	March	KPK1550	qntls
laxmi1106	Crops	Bajra	6303	36	September	kpk1106	qntls
lila1600	Crops	Paddy	Null	4	October	KPK1600	qntls
chhuttan1169	Crops	Wheat	2329	30	April	kpk1169	qntls
gajan1169	Crops	Bajra	advanta	20	September	kpk1169	qntls
ramkishan12	Crops	Wheat	Lok-1	20	March	KPK1550	qntls
mayaram12	Crops	Wheat	Lok-1	15	March	KPK1551	qntls
gopal12	Crops	Wheat	Lok-1	25	March	KPK1551	qntls
dori1169	Crops	Mustard	Null	20	March	kpk1169	qntls
tara1600	Crops	Wheat	343/295	2	June	kpk1600	qntls
har000000	Crops	Groundnut	Local	50	October	KPK1622	qntls
uaday1158	Crops	Paddy	1121	200	October	KPK1158	qntls
RamavtarKPK1416	Crops	Soyabean	GS-335	50	October	kpk1416	qntls
balu1459	Crops	Wheat	Lokman	0.8	April	kpk1459	Qntls
onkar11420	Crops	Soyabean	GS-335	30	November	KPK1420	qntls
BHARAT1383	Crops	Soyabean	MALKA	0.25	March	KPK1383	Qntls
chunni1420	Crops	Soyabean	GS-335	30	November	KPK1420	qntls
garsi1464	Crops	soyabean	Null	15	November	kpk1464	qntls
lalu1420	Crops	Mustard	Lava	8	April	KPK1420	qntls
giriraj1420	Crops	Soyabean	GS-335	30	November	KPK1420	qntls
SHANKAR1383	Crops	Soyabean	MALKA	15	March	KPK1383	qntls
PAP1383	Crops	Soyabean	MALKA	15	March	KPK1383	qntls
CHOTU1383	Crops	Soyabean	MALKA	5	March	KPK1383	qntls
UMESH1383	Crops	Soyabean	MALKA	100	April	KPK1383	qntls
SATYA 1383	Crops	Soyabean	MALKA	25	April	KPK1383	qntls
rameshkausal	Crops	Wheat	Null	10	April	kpk1242	qntls
govindmali1459	Crops	Wheat	Blaok	2	Select	kpk1459	qntls
bhawan1459	Crops	Mustard	Usha	6	Select	kpk1459	qntls
bhawan1459	Crops	Wheat	Blaok	12	Select	kpk1459	qntls
jagdish1459	Crops	Soyabean	GS-335	0	April	kpk1459	qntls
madan1420	Crops	Soyabean	GS-335	20	November	KPK1420	qntls
JagdishGurjarKPK1416	Crops	Soyabean	GS-335	80	October	kpk1416	qntls
PCbairwa1465	Crops	Wheat	Null	20	April	kpk1465	qntls
Mukun1405	Crops	Mustard	Null	14	March	KPK1405	qntls
GopiDhakad1465	Crops	Mustard	Null	17	March	kpk1465	qntls
RajuLalDhakad1405	Crops	Gram	Null	10	March	KPK1405	qntls
LDhakad1465	Crops	Mustard	Null	80	March	kpk1465	qntls
durgal464	Crops	Mustard	Null	10	March	kpk1464	qntls
soji1459	Crops	Wheat	Lokman	18	Select	kpk1459	qntls
MangiLal1405	Crops	Mustard	Null	100	March	KPK1405	qntls
RNDhakad1465	Crops	Wheat	Null	40	April	kpk1465	qntls
shoji1407	Crops	wheat	Lokwan	25	March	kpk1407	qntls
kalyan1459	Crops	Soyabean	GS-335	12	November	kpk1459	qntls
PKDhakad1465	Crops	Mustard	Null	20	March	kpk1465	qntls
sojilal1459	Crops	Mustard	Usha	12	April	kpk1459	qntls
hario1051	Crops	Wheat	PBW-343	40	April	kpk1051	qntls
harv1051	Crops	Bajra	86M32	40	October	kpk1051	qntls
blm1470	Crops	Maize	Hybrid	5	September	kpk1470	qntls
Ukalu1412	Crops	Mustard	Pusa	80	March	kpk1412	qntls
