UserId	Item	ItemType	Variety	ForeQty	ForeMonth	UnderKPK	UOM
arjunlal1305	Fertilizer	Urea	IFFCO	5	August	kpk1305	bags
arjunlal1305	Seed	Pearl Millet	Null	2	Select	kpk1305	bags
arjunlal1305	Seed	Mustard	Null	3	Select	kpk1305	bags
radhe1301	Seed	wheat	Null	0.4	September	kpk1301	Qntls
Khalire1299	Seed	wheat	Null	0.8	Select	kpk1299	Qntls
kishorrk1301	Fertilizer	DAP	Null	1	September	kpk1301	bags
kishorrk1301	Seed	wheat	Null	0.4	September	kpk1301	Qntls
kpk1021vinod	Fertilizer	Urea	IFFCO	3	October	KPK1021	bags
ganpat1301	Seed	wheat	Null	0.4	September	kpk1301	Qntls
prabhu1305	Fertilizer	Urea	IFFCO	12	August	kpk1305	bags
sitarak1301	Fertilizer	Urea	Null	1	Select	kpk1301	bags
khemk1301	Fertilizer	Urea	Null	2	August	kpk1301	bags
Ramkishorrav1305	Seed	wheat	Null	3	September	kpk1305	bags
kd1299	Seed	Mustard	Null	0.06	October	kpk1299	Qntls
kanhiya1305	Seed	Mustard	Null	4	Select	kpk1305	bags
ramwec1301	Fertilizer	Urea	Null	2	August	kpk1301	bags
Servan1299	Fertilizer	Urea	Null	10	August	kpk1299	bags
hansraj1305	Seed	Mustard	Null	3	Select	kpk1305	bags
ramprakesh1299	Fertilizer	DAP	IFFCO	25	September	kpk1299	bags
ramprakesh1299	Seed	Pearl Millet	Null	10	June	kpk1299	bags
govardhan 1292	Fertilizer	DAP	Null	3	September	kpk1292	bags
govardhan 1292	Fertilizer	Urea	Null	2	September	kpk1292	bags
rplm1292	Fertilizer	Urea	Null	5	August	kpk1292	bags
shivprakesh1299	Fertilizer	DAP	IFFCO	25	September	kpk1299	bags
ramlal1299	Fertilizer	DAP	IFFCO	15	September	kpk1299	bags
moti1299	Fertilizer	DAP	IFFCO	16	September	kpk1299	bags
moti1299	Seed	Pearl Millet	Null	6	June	kpk1299	bags
ambalal 1292	Fertilizer	Urea	Null	2	September	kpk1292	bags
jagr1292	Fertilizer	Urea	Null	3	August	kpk1292	bags
prabhu1299	Seed	wheat	Null	120	November	kpk1299	bags
mohan1299	Seed	wheat	Null	200	November	kpk1299	bags
lala 1299	Seed	Mustard	Null	0.2	September	kpk1299	Qntls
gama1292	Fertilizer	Urea	Null	3	August	kpk1292	bags
ganga1299	Fertilizer	DAP	IFFCO	8	September	kpk1299	bags
ganga1299	Fertilizer	Urea	IFFCO	8	August	kpk1299	bags
sawal1292	Fertilizer	potash	Null	2	Select	kpk1292	bags
lalr1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
narayanb1292	Fertilizer	Urea	Null	2	August	kpk1292	bags
kaileshcb1292	Fertilizer	potash	Null	1	Select	kpk1292	bags
badri1299	Fertilizer	Urea	IFFCO	20	August	kpk1299	bags
tajr1292	Fertilizer	Urea	Null	5	August	kpk1292	bags
harna1292	Fertilizer	DAP	Null	5	October	kpk1292	bags
govindr1292	Seed	wheat	Null	0.6	Select	kpk1292	Qntls
kalyanr1292	Fertilizer	potash	Null	2	Select	kpk1292	bags
pratap1292	Fertilizer	potash	Null	2	Select	kpk1292	bags
jansi lal 1299	Seed	wheat	Null	200	November	kpk1299	bags
maghota1299	Fertilizer	DAP	IFFCO	8	September	kpk1299	bags
motilalg1299	Seed	Wheat	Null	1.2	Select	kpk1299	qntls
ramesver1305	Fertilizer	DAP	IFFCO	5	September	kpk1305	bags
Ramniwasyadav1305	Seed	Black Gram	Null	2	June	KPK1305	bags
kanhaiyas1260	Fertilizer	Urea	Null	12	August	kpk1260	bags
kanhaiyas1260	Seed	Mustard	Null	0.15	October	kpk1260	Qntls
barwaram1301	Fertilizer	DAP	Null	3	September	kpk1301	bags
barwaram1301	Fertilizer	Urea	Null	3	August	kpk1301	bags
rasalid1260	Others	Null	Null	0	NULL	kpk1260	NULL
prabhulalji1305	Fertilizer	Urea	IFFCO	15	August	kpk1305	bags
Dannalala1305	Fertilizer	Urea	Uttam	5	June	KPK1305	bags
desrath1305	Seed	wheat	Null	3	Select	kpk1305	bags
laxmi1305	Fertilizer	DAP	IFFCO	7	September	kpk1305	bags
prabhu lal 1305	Fertilizer	Urea	Null	30	September	kpk1305	bags
gyarsi1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
dholi1299	Seed	Wheat	Null	1.5	Select	kpk1299	Qntls
Ghansyam1305	Seed	Mustard	Null	3	September	kpk1305	bags
asyoji1299	Fertilizer	Urea	Uttam	6	August	kpk1299	bags
devi lal1299	Seed	Wheat	Null	1	Select	kpk1299	Qntls
Rajajram 1299	Seed	Wheat	Null	0.8	Select	kpk1299	Qntls
harinarayan1305	Fertilizer	DAP	Null	5	September	kpk1305	bags
harinarayan1305	Seed	Pearl Millet	Null	2	September	kpk1305	bags
kpk1149yatandr	Seed	Sorghum	Null	0.2	April	KPK1149	Qntls
sarup1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
raratan1299	Seed	Pearl Millet	Null	0.05	June	kpk1299	Qntls
Surygan1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
Kaluram1305	Seed	Pearl Millet	Null	3	September	kpk1305	bags
mulchand1305	Fertilizer	DAP	IFFCO	22	September	kpk1305	bags
mulchand1305	Seed	Pearl Millet	Null	0	NULL	kpk1305	NULL
amrit1305	Fertilizer	DAP	IFFCO	2	September	kpk1305	bags
nanu1299	Seed	Wheat	Null	0.75	November	kpk1299	Qntls
Gendi1305	Seed	seasammum	Null	1	September	kpk1305	bags
Jairam1305	Fertilizer	parathin	Null	1	September	kpk1305	bags
papu1305	Seed	wheat	Null	5	Select	kpk1305	bags
kpk1149madan	Seed	Wheat	Null	0.05	November	KPK1149	Qntls
kpk1149madan	Fertilizer	DAP	Null	8	November	KPK1149	bags
koshyal1305	Seed	Black Gram	Null	0	NULL	kpk1305	NULL
Ramdayal1299	Fertilizer	Urea	Null	6	August	kpk1299	bags
gopiram1301	Fertilizer	Urea	Null	2	August	kpk1301	bags
Omprakash1305	Fertilizer	Urea	Null	12	September	kpk1305	bags
bajrang1305	Seed	Pearl Millet	Null	2	June	kpk1305	bags
hans1305	Fertilizer	DAP	IFFCO	5	September	kpk1305	bags
ram1305	Seed	Pearl Millet	Null	2	June	kpk1305	bags
jagdishk1301	Seed	wheat	Null	0.4	September	kpk1301	Qntls
Gisha1299	Seed	wheat	Null	0.8	Select	kpk1299	Qntls
kpk1021giraj	Seed	Sorghum	P2-172	0.5	April	KPK1021	Qntls
lmurari1299	Seed	Mustard	Null	0.12	October	kpk1299	Qntls
Motilal1305	Fertilizer	Urea	Uttam	8	August	kpk1305	bags
molal1301	Fertilizer	DAP	Null	1	September	kpk1301	bags
Shankarlal1305	Seed	wheat	Null	5	September	kpk1305	bags
Devilal1299	Fertilizer	Urea	Null	4	August	kpk1299	bags
Devilal1299	Seed	wheat	Null	0.8	Select	kpk1299	Qntls
ramkisan1305	Seed	Pearl Millet	Null	5	Select	kpk1305	bags
herful1299	Seed	wheat	Null	0.8	Select	kpk1299	Qntls
khemk1301	Fertilizer	DAP	Null	2	September	kpk1301	bags
khemk1301	Seed	wheat	Null	0.4	September	kpk1301	Qntls
Ramkishorrav1305	Fertilizer	DAP	Null	10	August	kpk1305	bags
chothm1301	Fertilizer	Urea	Null	2	August	kpk1301	bags
kanhiya1305	Fertilizer	DAP	IFFCO	6	September	kpk1305	bags
bd1299	Seed	Pearl Millet	Null	0.03	June	kpk1299	Qntls
Ghansyamyadav1305	Seed	Mustard	Null	4	August	kpk1305	bags
Ghansyamyadav1305	Seed	wheat	Null	2	September	kpk1305	bags
beer1305	Fertilizer	Urea	IFFCO	40	August	kpk1305	bags
Bajan1299	Fertilizer	DAP	Null	7	September	kpk1299	bags
ramprakesh1299	Seed	wheat	Null	3	November	kpk1299	qntls
molm1292	Fertilizer	Urea	Null	4	August	kpk1292	bags
bramprakesh1299	Seed	wheat	Null	300	November	kpk1299	bags
bharti1292	Fertilizer	DAP	Null	6	September	kpk1292	bags
denpal1299	Fertilizer	Urea	IFFCO	26	August	kpk1299	bags
denpal1299	Seed	Mustard	Null	100	September	kpk1299	bags
hari1299	Fertilizer	DAP	IFFCO	8	September	kpk1299	bags
kajo1292	Fertilizer	DAP	Null	6	September	kpk1292	bags
mohan1299	Seed	Mustard	Null	70	September	kpk1299	bags
dholu1299	Fertilizer	Urea	IFFCO	8	August	kpk1299	bags
dholu1299	Seed	Pearl Millet	Null	3	June	kpk1299	bags
ramd1292	Fertilizer	DAP	Null	3	September	kpk1292	bags
shoyram1299	Fertilizer	Urea	IFFCO	13	August	kpk1299	bags
shoyram1299	Seed	Pearl Millet	Null	6	June	kpk1299	bags
akhamr1292	Fertilizer	potash	Null	2	Select	kpk1292	bags
prahladlal 1299	Seed	wheat	Null	200	November	kpk1299	bags
papum1292	Fertilizer	Urea	Null	4	August	kpk1292	bags
daya1299	Fertilizer	Urea	IFFCO	16	August	kpk1299	bags
lalmani20899	Seed	Paddy	NULL	1	June	NULL	qntls
gopalsharmaCFC001	Fertilizer	Urea	Null	1	May	CFC001	bags
kushum0881	Fertilizer	Urea	NULL	3	July	KPK0881	bags
phoolchandraCFC011	Seed	Groundnut	Null	0.5	June	CFC011	qntls
shiv0927	Fertilizer	Urea	IFFCO	45	July	KPK0927	bags
raj0954	Seed	Wheat	NULL	0.04	July	NULL	Qntls
phakir	Fertilizer	DAP	NULL	10	May	KPK0772	bags
chandsingh	Fertilizer	Urea	NULL	2	May	KPK0763	bags
dollaji008	Fertilizer	Urea	Null	1	June	CFC008	bags
surtidevi1299	Seed	Mustard	Null	0.06	Select	kpk1299	Qntls
mani1301	Fertilizer	DAP	Null	2	September	kpk1301	bags
kbarwa1301	Fertilizer	DAP	Null	5	September	kpk1301	bags
Ramniwasyadav1305	Fertilizer	DAP	Null	10	August	KPK1305	bags
shrinarayan1305	Fertilizer	DAP	Null	5	August	KPK1305	bags
rasalid1260	Seed	Mustard	Null	0.03	October	kpk1260	Qntls
badrilalji1305	Fertilizer	DAP	IFFCO	7	September	kpk1305	bags
prabhulalji1305	Seed	seasamom	Null	0	NULL	kpk1305	NULL
mojiram1299	Seed	Wheat	Null	0.8	October	kpk1299	Qntls
kshiv1260	Seed	Wheat	Null	2	November	kpk1260	bags
gopilal1299	Seed	Wheat	Shri Ram	8	January	kpk1299	bags
rkbarwa1301	Fertilizer	Urea	Null	2	August	kpk1301	bags
Kajodmal1305	Fertilizer	Urea	Uttam	25	June	KPK1305	bags
ramsita1301	Fertilizer	DAP	Null	2	September	kpk1301	bags
gajanand1299	Seed	Wheat	Null	1	October	kpk1299	Qntls
harni1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
Mull1299	Seed	Mustard	Null	0.4	Select	kpk1299	Qntls
Mull1299	Seed	Wheat	Null	1.2	Select	kpk1299	Qntls
kpk1149adal	Seed	Potato	Null	100	October	KPK1149	qntls
asyoji1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
harinarayan1305	Seed	wheat	Null	2	September	kpk1305	bags
kpk1149yatandr	Seed	Potato	Null	50	October	KPK1149	qntls
ramnivas1305	Seed	Mustard	Null	6	Select	kpk1305	bags
ramnivas1305	Seed	wheat	Null	2	Select	kpk1305	bags
prahlad1305	Seed	Mustard	Null	2	September	kpk1305	bags
Gopilal1305	Fertilizer	DAP	Null	12	September	kpk1305	bags
Kaluram1305	Fertilizer	Urea	Null	25	September	kpk1305	bags
phoolh1299	Seed	Pearl Millet	Null	0.05	June	kpk1299	Qntls
mulchand1305	Seed	Black Gram	Null	5	Select	kpk1305	bags
kaka1299	Seed	Pearl Millet	Null	0.05	June	kpk1299	Qntls
nganesh1299	Seed	Wheat	Null	0.75	November	kpk1299	Qntls
Mougi 1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
nanu1299	Fertilizer	Urea	Null	5	November	kpk1299	bags
Gendi1305	Seed	Pearl Millet	Null	2	September	kpk1305	bags
kpk1149 shriraj	Fertilizer	Urea	Null	40	October	KPK1149	bags
Jairam1305	Fertilizer	DAP	Null	3	September	kpk1305	bags
bhanw1299	Fertilizer	DAP	Null	5	September	kpk1299	bags
kpk1149lapak	Seed	Mustard	Null	0.03	September	KPK1149	Qntls
pratap1301	Seed	wheat	Null	0.4	September	kpk1301	Qntls
Fori devi1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
rlmee1301	Seed	wheat	Null	4	September	kpk1301	bags
hans1305	Seed	Black Gram	Null	0	NULL	kpk1305	NULL
kpk1149ganendr	Seed	Sorghum	Null	0.5	Select	KPK1149	Qntls
Bhutachand1305	Fertilizer	DAP	Null	2	September	kpk1305	bags
kpk1149savres	Seed	Mustard	Null	0.1	September	KPK1149	Qntls
kpk1021rajendr	Seed	Wheat	343	10	November	KPK1021	qntls
prahlady1305	Seed	wheat	Null	2	Select	kpk1305	bags
ramal1305	Fertilizer	DAP	IFFCO	8	September	kpk1305	bags
kalish1305	Fertilizer	DAP	IFFCO	6	September	kpk1305	bags
ramnk1301	Fertilizer	DAP	Null	2	September	kpk1301	bags
kd1299	Fertilizer	Urea	Null	4	November	kpk1299	bags
bd1299	Fertilizer	Urea	Null	3	November	kpk1299	bags
beer1305	Fertilizer	DAP	IFFCO	25	September	kpk1305	bags
ramkaran  1292	Fertilizer	DAP	Null	3	September	kpk1292	bags
shivprakesh1299	Seed	Mustard	Null	160	September	kpk1299	bags
moti1299	Seed	Mustard	Null	40	September	kpk1299	bags
gokul1299	Fertilizer	DAP	IFFCO	8	September	kpk1299	bags
devkaran 1292	Fertilizer	DAP	Null	4	September	kpk1292	bags
bharti1292	Fertilizer	Urea	Null	6	August	kpk1292	bags
ramkm1292	Fertilizer	DAP	Null	4	September	kpk1292	bags
ramswaroop1299	Fertilizer	Urea	IFFCO	8	August	kpk1299	bags
ramswaroop1299	Seed	Pearl Millet	Null	4	June	kpk1299	bags
meenagl1292	Fertilizer	Urea	Null	5	August	kpk1292	bags
bhaj1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
bhaj1292	Fertilizer	Urea	Null	9	August	kpk1292	bags
chturbhuj1299	Seed	Pearl Millet	Null	6	June	kpk1299	bags
chturbhuj1299	Seed	wheat	Null	200	November	kpk1299	bags
Bhorimu1292	Fertilizer	DAP	Null	4	September	kpk1292	bags
jayr1292	Fertilizer	DAP	Null	4	September	kpk1292	bags
moha1292	Fertilizer	Urea	Null	3	August	kpk1292	bags
hran1292	Fertilizer	potash	Null	3	Select	kpk1292	bags
girpra1292	Fertilizer	potash	Null	2	Select	kpk1292	bags
kanwar1292	Fertilizer	potash	Null	2	Select	kpk1292	bags
rangur1292	Fertilizer	Urea	Null	20	August	kpk1292	bags
Ramjilal1292	Fertilizer	DAP	Null	15	September	kpk1292	bags
lalhe1292	Fertilizer	Urea	Null	2	August	kpk1292	bags
gayarashilal002	Fertilizer	DAP	Null	6	May	CFC002	bags
surjamCFC010	Fertilizer	Urea	Null	2	June	CFC010	bags
bhagwan0922	Seed	Paddy	NULL	1.2	May	KPK0922	NULL
kamlesh0885	Fertilizer	Zinc	NULL	30	June	KPK0879	bags
rajbir0808	Fertilizer	DAP	NULL	50	June	KPK0808	bags
surendra0851	Seed	Wheat	NULL	10	November	KPK0851	NULL
durgo0970	Seed	Groundnut	NULL	8	May	KPK0970	qntls
jata0923	Fertilizer	DAP	IFFCO	40	July	KPK0923	bags
mahesh0970	Fertilizer	DAP	IFFCO	6	May	kpk0970	bags
ganeshi0770	Fertilizer	DAP	NULL	14	April	KPK0770	bags
mamrajcfc017	Fertilizer	Urea	NULL	1	June	CFC017	bags
ramsavrup1259	Seed	Wheat	1482	1	September	KPK1259	bags
kpk1149nrpendr	Seed	Barley	Null	0.25	April	KPK1149	Qntls
kpk1149yogendr	Seed	Wheat	Null	4	November	KPK1149	qntls
mohanlalg1299	Seed	Wheat	1482	1.6	October	kpk1299	Qntls
Ramniwasyadav1305	Seed	Mustard	Null	4	August	KPK1305	bags
barwar1301	Fertilizer	Urea	Null	2	August	kpk1301	bags
shrinarayan1305	Seed	Mustard	Null	4	August	KPK1305	bags
surajmal1299	Seed	Mustard	Null	0.15	September	kpk1299	Qntls
ramlalgur1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
laxmi1305	Fertilizer	Urea	IFFCO	15	August	kpk1305	bags
dhram1260	Fertilizer	DAP	Null	3	August	kpk1260	bags
dhram1260	Fertilizer	Urea	Null	6	August	kpk1260	bags
harni1299	Seed	Wheat	Null	1	October	kpk1299	Qntls
denshyam1305	Seed	Mustard	Null	2	August	kpk1305	bags
Dharm1299	Fertilizer	DAP	Null	4	September	kpk1299	bags
Surgyan1305	Fertilizer	Urea	Null	10	September	kpk1305	bags
kpk1149manavendr	Seed	Wheat	Null	6	November	KPK1149	qntls
kanyab1301	Fertilizer	DAP	Null	2	September	kpk1301	bags
Surgyan 1305	Seed	Pearl Millet	Null	1	September	kpk1305	bags
shankerg1299	Seed	Wheat	Null	2	November	kpk1299	bags
harinarayan1305	Fertilizer	Urea	Null	10	September	kpk1305	bags
naryann1299	Fertilizer	Urea	Uttam	20	September	kpk1299	bags
harib1301	Fertilizer	DAP	Null	1	September	kpk1301	Bags
mohan1305	Fertilizer	DAP	IFFCO	15	September	kpk1305	bags
mohan1305	Seed	seasamum	Null	0	NULL	kpk1305	NULL
Gopilal1305	Fertilizer	Urea	Null	25	September	kpk1305	bags
Kaluram1305	Fertilizer	DAP	Null	16	September	kpk1305	bags
phoolh1299	Fertilizer	Urea	Null	6	November	kpk1299	bags
phoolh1299	Seed	Mustard	Null	0.09	October	kpk1299	Qntls
kaka1299	Seed	Mustard	Null	0.09	October	kpk1299	Qntls
motya1305	Seed	Black Gram	Null	0	NULL	kpk1305	NULL
Ramesh1305	Seed	Pearl Millet	Null	1	September	kpk1305	bags
Mougi 1299	Seed	Wheat	Null	0.8	Select	kpk1299	Qntls
nanu1299	Seed	Pearl Millet	Null	0.05	June	kpk1299	Qntls
Gendi1305	Fertilizer	Urea	Null	21	September	kpk1305	bags
kpk1149lapak	Seed	Pearl Millet	Null	0.03	June	KPK1149	Qntls
kpk1149madan	Seed	Pearl Millet	Null	0.03	June	KPK1149	Qntls
Sanker1299	Seed	Mustard	Null	0.2	Select	kpk1299	Qntls
ramji1305	Fertilizer	Urea	IFFCO	15	August	kpk1305	bags
sonya1301	Fertilizer	DAP	Null	2	September	kpk1301	bags
koshyal1305	Fertilizer	DAP	IFFCO	3	September	kpk1305	bags
Ramdayal1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
ramkishor1305	Seed	Mustard	Null	10	June	kpk1305	bags
Ramniwasa1305	Fertilizer	DAP	Null	20	September	kpk1305	bags
bajrang1305	Fertilizer	DAP	IFFCO	6	September	kpk1305	bags
Ramkisana1305	Seed	Mustard	Null	4	September	kpk1305	bags
hans1305	Seed	Pearl Millet	Null	2	June	kpk1305	bags
kpk1149ganendr	Fertilizer	DAP	Null	6	November	KPK1149	bags
ram1305	Fertilizer	DAP	IFFCO	6	September	kpk1305	bags
ram1305	Seed	seasamum	Null	0	NULL	kpk1305	NULL
kpk1021rajendr	Fertilizer	DAP	IFFCO	3	November	KPK1021	bags
prahlady1305	Fertilizer	DAP	IFFCO	5	September	kpk1305	bags
prahlady1305	Seed	Mustard	Null	4	Select	kpk1305	bags
jagdishk1301	Fertilizer	Urea	Null	2	August	kpk1301	bags
lalurk1301	Fertilizer	Urea	Null	1	August	kpk1301	bags
ramal1305	Seed	Pearl Millet	Null	4	Select	kpk1305	bags
kpk1021vinod	Seed	Potato	3797	25	October	KPK1021	qntls
molal1301	Fertilizer	Urea	Null	1	August	kpk1301	bags
rameshg1299	Seed	Wheat	Null	2	November	kpk1299	bags
Gendilal1305	Fertilizer	DAP	Null	25	August	kpk1305	bags
herful1299	Fertilizer	Urea	Null	5	August	kpk1299	bags
Ghansyamyadav1305	Fertilizer	DAP	Null	6	August	kpk1305	bags
beer1305	Seed	Mustard	Null	15	Select	kpk1305	bags
Badrilalyadav1305	Seed	Pearl Millet	Null	2	June	kpk1305	bags
kamalch1301	Seed	wheat	Null	0.4	September	kpk1301	Qntls
bramprakesh1299	Seed	Pearl Millet	Null	10	June	kpk1299	bags
ramkaran  1292	Fertilizer	Urea	Null	2	September	kpk1292	bags
phoolcm1292	Fertilizer	DAP	Null	2	September	kpk1292	bags
ramvilasgurjar1299	Seed	wheat	Null	160	November	kpk1299	bags
bholuram 1292	Fertilizer	Urea	Null	2	September	kpk1292	bags
hari1299	Seed	Mustard	Null	20	September	kpk1299	bags
prabhu1299	Seed	Mustard	Null	20	September	kpk1299	bags
duli1292	Fertilizer	Urea	Null	10	August	kpk1292	bags
bhanwarlal 1299	Fertilizer	DAP	IFFCO	8	September	kpk1299	bags
sawal1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
shoyram1299	Seed	wheat	Null	200	November	kpk1299	bags
kanya1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
moha1292	Fertilizer	potash	Null	3	Select	kpk1292	bags
badrig1292	Fertilizer	DAP	Null	3	September	kpk1292	bags
rame1292	Fertilizer	potash	Null	3	Select	kpk1292	bags
lalgashi1292	Fertilizer	DAP	Null	2	September	kpk1292	bags
ramphoolgurjar1259	Agrochemicals	Perathimon	Null	6	August	KPK1259	kgs
vk1014	Fertilizer	DAP	Null	2	September	KPK1014	Bags
kpk1149budev	Fertilizer	Urea	Null	15	October	KPK1149	bags
kpk1149Methi	Seed	Sorghum	Null	1	April	KPK1149	qntls
kpk1149Methi	Fertilizer	DAP	Null	10	November	KPK1149	bags
kpk1149basant	Seed	Pearl Millet	Null	0.03	June	KPK1149	Qntls
sanjeevkum0979	Fertilizer	DAP	IFFCO	10	November	kpk0979	bags
kpk1149nodev	Seed	Sorghum	Null	0.5	April	KPK1149	Qntls
faryad1259	Fertilizer	DAP	Null	11	September	KPK1259	bags
veerpal0979	Seed	Wheat	Null	2	November	kpk0979	Qntls
kpk1149Praveen	Fertilizer	Urea	Null	10	October	KPK1149	bags
motilalg1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
DANNALAL1305	Seed	Mustard	Null	15	August	KPK1305	bags
kanhaiyas1260	Fertilizer	DAP	Null	6	August	kpk1260	bags
kajodpujari1299	Seed	Mustard	kala Sona	0.15	September	kpk1299	Qntls
stya1299	Seed	Wheat	1482	0.8	October	kpk1299	Qntls
rambhjan1299	Fertilizer	DAP	Null	8	September	kpk1299	bags
ghansd1260	Seed	Mustard	Null	0.24	October	kpk1260	Qntls
badrig1299	Seed	Wheat	Null	0.8	October	kpk1299	Qntls
mojiram1299	Seed	Wheat	Shri Ram	4	January	kpk1299	bags
ramkaranji1305	Fertilizer	Urea	IFFCO	10	August	kpk1305	bags
Mull1299	Fertilizer	DAP	Null	8	September	kpk1299	bags
jagdish1305	Seed	wheat	Null	5	September	kpk1305	bags
rnanda1299	Fertilizer	Urea	Uttam	6	August	kpk1299	bags
Dharm1299	Seed	Mustard	Null	0.1	Select	kpk1299	Qntls
prabhu lal 1305	Seed	Mustard	Null	10	September	kpk1305	bags
devi lal1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
Rajajram 1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
shankerg1299	Fertilizer	Urea	Uttam	6	August	kpk1299	bags
Swarapu1299	Seed	Mustard	Null	0.1	Select	kpk1299	Qntls
kpk1149yatandr	Fertilizer	DAP	Null	40	November	KPK1149	bags
ramnivas1305	Fertilizer	Urea	IFFCO	35	August	kpk1305	bags
ramnivas1305	Seed	Black Gram	Null	4	Select	kpk1305	bags
Papu1299	Seed	Wheat	Null	0.8	Select	kpk1299	Qntls
mohan1305	Fertilizer	Urea	IFFCO	20	August	kpk1305	bags
mulchand1305	Seed	Mustard	Null	10	June	kpk1305	bags
Ramesh1305	Fertilizer	DAP	Null	4	September	kpk1305	bags
nganesh1299	Fertilizer	DAP	Null	5	September	kpk1299	bags
amrit1305	Seed	Mustard	Null	3	June	kpk1305	bags
nanu1299	Fertilizer	DAP	Null	5	September	kpk1299	bags
bhanw1299	Seed	Wheat	Null	0.75	November	kpk1299	Qntls
papu1305	Seed	seasamum	Null	0	NULL	kpk1305	NULL
hargyang1299	Fertilizer	Urea	Null	10	November	kpk1299	bags
Ramniwasa1305	Fertilizer	Urea	Null	30	September	kpk1305	bags
Ramniwasa1305	Seed	wheat	Null	2	September	kpk1305	bags
bajrang1305	Seed	Black Gram	Null	0	NULL	kpk1305	NULL
kpk1149ganendr	Seed	Wheat	Null	1	November	KPK1149	qntls
kpk1149ganendr	Seed	Mustard	Null	0.05	September	KPK1149	Qntls
Bhutachand1305	Seed	Pearl Millet	Null	4	September	kpk1305	bags
ram1305	Seed	Mustard	Null	4	June	kpk1305	bags
Gisha1299	Fertilizer	Urea	Null	6	August	kpk1299	bags
kpk1021giraj	Fertilizer	DAP	IFFCO	3	November	KPK1021	bags
Hukmaram1305	Seed	Mustard	Null	8	August	kpk1305	bags
arjunlal1305	Fertilizer	DAP	IFFCO	3	September	kpk1305	bags
Khalire1299	Fertilizer	DAP	Null	6	September	kpk1299	bags
Shyogi 1299	Seed	Mustard	Null	0.15	Select	kpk1299	Qntls
lmurari1299	Fertilizer	DAP	Null	10	September	kpk1299	bags
rameshg1299	Seed	Pearl Millet	Null	0.07	June	kpk1299	Qntls
rameshg1299	Seed	Mustard	Null	0.12	October	kpk1299	Qntls
Gendilal1305	Fertilizer	Urea	Uttam	35	August	kpk1305	bags
Gendilal1305	Seed	Pearl Millet	Null	6	June	kpk1305	bags
Gendilal1305	Seed	wheat	Null	5	September	kpk1305	bags
omp1299	Seed	Pearl Millet	Null	0.07	June	kpk1299	Qntls
Kalayan1299	Seed	wheat	Null	1	Select	kpk1299	Qntls
kpk1021rajkumar	Fertilizer	Urea	IFFCO	2	October	KPK1021	bags
panc1301	Fertilizer	Urea	Null	2	August	kpk1301	bags
nary1299	Seed	Mustard	Null	0.06	October	kpk1299	Qntls
nary1299	Seed	Wheat	Null	1	November	kpk1299	bags
Servan1299	Fertilizer	DAP	Null	10	September	kpk1299	bags
Servan1299	Seed	Mustard	Null	0.4	Select	kpk1299	Qntls
metha1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
gashim1292	Fertilizer	DAP	Null	10	September	kpk1292	bags
phcm1290	Fertilizer	DAP	Null	2	September	kpk1292	bags
habh1292	Fertilizer	Urea	Null	1	August	kpk1292	bags
golm1292	Fertilizer	Urea	Null	2	August	kpk1292	bags
jagr1292	Fertilizer	DAP	Null	4	September	kpk1292	bags
badrigurjar1299	Seed	wheat	Null	160	November	kpk1299	bags
denpal1299	Seed	wheat	Null	300	November	kpk1299	bags
hari1299	Seed	wheat	Null	120	November	kpk1299	bags
bhgl1292	Fertilizer	Urea	Null	4	August	kpk1292	bags
ramswaroop1299	Seed	Mustard	Null	20	September	kpk1299	bags
lala 1299	Fertilizer	Urea	IFFCO	6	September	kpk1299	bags
gocu1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
melay1292	Fertilizer	DAP	Null	2	September	kpk1292	bags
duli1292	Fertilizer	DAP	Null	5	September	kpk1292	bags
duli1292	Fertilizer	potash	Null	2	Select	kpk1292	bags
ganga1299	Seed	Pearl Millet	Null	3	June	kpk1299	bags
chturbhuj1299	Fertilizer	DAP	IFFCO	13	September	kpk1299	bags
sawal1292	Fertilizer	Urea	Null	8	August	kpk1292	bags
nanak1305	Seed	Wheat	Null	10	November	kpk1305	bags
hira0969	Fertilizer	DAP	IFFCO	2	May	KPK0969	bags
ajmer0808	Fertilizer	DAP	NULL	30	May	KPK0808	bags
rjunji008	Fertilizer	Urea	Null	4	June	CFC008	bags
rakesh0879	Fertilizer	Zinc	NULL	0.5	June	KPK0879	bags
